SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
HUBTOWN, EQ, 28-Sep-2020, 9.60, 9.85, 10.05, 9.55, 10.05, 9.95, 9.83, 54989, 5.41, 197, 52628, 95.71
HUDCO, EQ, 28-Sep-2020, 32.20, 32.60, 33.20, 32.10, 32.30, 32.30, 32.41, 867095, 280.99, 3473, 266457, 30.73
HUDCO, N2, 28-Sep-2020, 1244.31, 1244.98, 1250.00, 1244.98, 1250.00, 1249.98, 1245.32, 905, 11.27, 15, 800, 88.40
HUDCO, N3, 28-Sep-2020, 1093.10, 1093.00, 1094.00, 1092.80, 1092.80, 1092.80, 1093.04, 672, 7.35, 6, 672, 100.00
HUDCO, N5, 28-Sep-2020, 1220.00, 1214.01, 1214.01, 1214.01, 1214.01, 1214.01, 1214.01, 100, 1.21, 2, 100, 100.00
HUDCO, N9, 28-Sep-2020, 1276.08, 1280.00, 1280.00, 1280.00, 1280.00, 1280.00, 1280.00, 13, 0.17, 1, 13, 100.00
HUDCO, ND, 28-Sep-2020, 1337.67, 1340.00, 1340.00, 1340.00, 1340.00, 1340.00, 1340.00, 13, 0.17, 2, 13, 100.00
HUDCO, NE, 28-Sep-2020, 1466.00, 1462.00, 1468.80, 1461.00, 1468.80, 1466.07, 1465.98, 1564, 22.93, 23, 1488, 95.14
IBMFNIFTY, EQ, 28-Sep-2020, 123.00, 116.00, 123.99, 113.03, 118.00, 118.89, 119.36, 1106, 1.32, 81, 515, 46.56
IBREALEST, EQ, 28-Sep-2020, 52.45, 53.00, 54.40, 52.80, 53.70, 53.70, 53.69, 1317209, 707.16, 6853, 465070, 35.31
IBUCCREDIT, N4, 28-Sep-2020, 1100.00, 1099.99, 1100.00, 1099.99, 1100.00, 1100.00, 1099.99, 89, 0.98, 3, 89, 100.00
IBUCCREDIT, N6, 28-Sep-2020, 940.00, 920.20, 940.00, 920.11, 940.00, 940.00, 930.29, 51, 0.47, 4, 31, 60.78
IBUCCREDIT, N7, 28-Sep-2020, 842.00, 811.00, 850.00, 725.00, 850.00, 850.00, 778.83, 88, 0.69, 7, 63, 71.59
IBULHSGFIN, EQ, 28-Sep-2020, 145.25, 148.50, 157.10, 147.00, 155.50, 155.20, 153.33, 26256350, 40259.54, 171303, 3177635, 12.10
IBULHSGFIN, N6, 28-Sep-2020, 935.00, 935.00, 935.00, 935.00, 935.00, 935.00, 935.00, 20, 0.19, 3, 20, 100.00
IBULHSGFIN, N7, 28-Sep-2020, 1260.00, 1300.00, 1300.00, 1300.00, 1300.00, 1300.00, 1300.00, 150, 1.95, 2, 150, 100.00
IBULHSGFIN, N8, 28-Sep-2020, 865.00, 870.00, 870.00, 870.00, 870.00, 870.00, 870.00, 2, 0.02, 1, 2, 100.00
IBULHSGFIN, NA, 28-Sep-2020, 713.50, 716.00, 731.99, 715.00, 723.00, 723.00, 720.18, 726, 5.23, 24, 685, 94.35
IBULHSGFIN, NE, 28-Sep-2020, 700.00, 720.00, 720.00, 720.00, 720.00, 720.00, 720.00, 10, 0.07, 1, 10, 100.00
IBULISL, EQ, 28-Sep-2020, 38.60, 39.90, 40.50, 39.00, 40.50, 40.50, 40.13, 117271, 47.06, 583, 70661, 60.25
IBVENTPP, E1, 28-Sep-2020, 97.45, 101.45, 104.90, 93.10, 101.05, 99.75, 99.92, 657242, 656.69, 4460, 448394, 68.22
IBVENTURES, EQ, 28-Sep-2020, 225.45, 230.00, 244.40, 221.65, 239.00, 238.75, 233.88, 3615310, 8455.64, 24701, 1442871, 39.91
ICICI500, EQ, 28-Sep-2020, 150.07, 151.00, 152.80, 150.00, 152.01, 152.58, 152.12, 952, 1.45, 97, 606, 63.66
ICICIALPLV, EQ, 28-Sep-2020, 119.45, 134.60, 134.60, 101.10, 120.30, 120.02, 117.05, 1393, 1.63, 33, 1142, 81.98
ICICIB22, EQ, 28-Sep-2020, 24.03, 25.00, 25.00, 23.91, 24.73, 24.70, 24.61, 196397, 48.34, 13147, 160357, 81.65
ICICIBANK, EQ, 28-Sep-2020, 348.65, 351.50, 363.95, 349.10, 363.05, 363.00, 358.81, 18496082, 66364.87, 157219, 5526786, 29.88
ICICIBANKN, EQ, 28-Sep-2020, 208.81, 219.00, 219.00, 209.01, 216.00, 215.80, 213.58, 9170, 19.59, 313, 4480, 48.85
ICICIBANKP, EQ, 28-Sep-2020, 113.99, 113.10, 118.20, 113.00, 118.20, 118.19, 117.28, 4150, 4.87, 112, 2242, 54.02
ICICIGI, EQ, 28-Sep-2020, 1270.05, 1284.50, 1290.00, 1263.00, 1267.00, 1268.50, 1272.95, 294288, 3746.13, 11913, 185265, 62.95
ICICIGOLD, EQ, 28-Sep-2020, 44.51, 44.40, 47.20, 43.71, 44.18, 44.11, 44.32, 1372835, 608.48, 1410, 1291423, 94.07
ICICILIQ, EQ, 28-Sep-2020, 999.99, 1006.00, 1006.00, 998.65, 1000.00, 1000.00, 999.99, 13726, 137.26, 32, 11556, 84.19
ICICILOVOL, EQ, 28-Sep-2020, 94.94, 96.27, 96.27, 87.77, 96.00, 95.79, 95.74, 6831, 6.54, 194, 6013, 88.03
ICICIM150, EQ, 28-Sep-2020, 63.47, 63.50, 65.00, 63.50, 64.90, 64.87, 64.62, 5497, 3.55, 48, 1305, 23.74
ICICIMCAP, EQ, 28-Sep-2020, 62.88, 63.82, 64.68, 61.93, 64.29, 64.57, 64.27, 2056, 1.32, 81, 1388, 67.51
ICICINF100, EQ, 28-Sep-2020, 119.75, 119.00, 122.29, 118.52, 121.65, 121.84, 121.47, 1864, 2.26, 155, 1066, 57.19
ICICINIFTY, EQ, 28-Sep-2020, 117.12, 125.77, 127.70, 111.70, 118.87, 118.97, 118.70, 81690, 96.97, 5704, 42575, 52.12
ICICINV20, EQ, 28-Sep-2020, 57.65, 57.00, 63.00, 56.00, 58.00, 57.99, 57.99, 3742, 2.17, 286, 2665, 71.22
ICICINXT50, EQ, 28-Sep-2020, 26.84, 28.80, 28.80, 26.01, 27.44, 27.41, 27.17, 7241, 1.97, 131, 6704, 92.58
ICICIPRULI, EQ, 28-Sep-2020, 414.85, 417.30, 424.45, 414.50, 421.00, 420.45, 419.04, 1281552, 5370.18, 43776, 268390, 20.94
ICICISENSX, EQ, 28-Sep-2020, 401.09, 401.10, 409.24, 401.10, 407.00, 406.58, 406.30, 898, 3.65, 71, 405, 45.10
ICICITECH, EQ, 28-Sep-2020, 196.10, 197.13, 198.92, 195.00, 198.85, 198.41, 198.28, 105138, 208.47, 70, 101135, 96.19
ICIL, EQ, 28-Sep-2020, 95.60, 96.70, 101.70, 96.70, 100.75, 100.60, 100.53, 270359, 271.79, 2529, 197601, 73.09
ICRA, EQ, 28-Sep-2020, 2800.55, 2814.40, 2825.00, 2789.95, 2800.00, 2799.50, 2799.34, 960, 26.87, 115, 794, 82.71
IDBI, EQ, 28-Sep-2020, 33.95, 34.70, 35.55, 34.15, 35.05, 35.05, 34.89, 1011221, 352.84, 4389, 556986, 55.08
IDBIGOLD, EQ, 28-Sep-2020, 4526.05, 4526.05, 4563.00, 4500.00, 4500.00, 4526.65, 4531.02, 115, 5.21, 40, 93, 80.87
IDEA, EQ, 28-Sep-2020, 10.30, 10.75, 10.80, 10.10, 10.25, 10.35, 10.47, 413975097, 43335.75, 350514, 107185765, 25.89
IDFC, EQ, 28-Sep-2020, 31.40, 31.75, 32.70, 31.55, 31.95, 31.80, 32.00, 4133057, 1322.56, 17317, 1880304, 45.49
IDFCFIRSTB, EQ, 28-Sep-2020, 29.35, 29.50, 30.60, 29.30, 30.55, 30.40, 29.96, 33387716, 10001.61, 60575, 5963211, 17.86
IDFCFIRSTB, N1, 28-Sep-2020, 5330.00, 5237.01, 5330.00, 5237.01, 5330.00, 5330.00, 5323.44, 85, 4.52, 20, 83, 97.65
IDFCFIRSTB, N2, 28-Sep-2020, 10658.00, 10650.00, 10658.00, 10625.02, 10651.00, 10651.00, 10647.93, 67, 7.13, 21, 65, 97.01
IDFCFIRSTB, N4, 28-Sep-2020, 10150.00, 10150.00, 10156.00, 10150.00, 10152.00, 10154.87, 10153.90, 5, 0.51, 4, 5, 100.00
IDFCFIRSTB, N6, 28-Sep-2020, 10330.01, 10330.00, 10375.00, 10315.08, 10340.01, 10340.01, 10339.16, 21, 2.17, 9, 15, 71.43
IDFCFIRSTB, N8, 28-Sep-2020, 10475.00, 10475.00, 10475.00, 10475.00, 10475.00, 10475.00, 10475.00, 6, 0.63, 2, 6, 100.00
IDFCFIRSTB, NA, 28-Sep-2020, 10850.00, 10538.00, 10590.00, 9911.00, 10535.78, 10535.78, 10474.51, 31, 3.25, 12, 24, 77.42
IDFCFIRSTB, NB, 28-Sep-2020, 5150.00, 5150.00, 5170.00, 5150.00, 5170.00, 5170.00, 5155.71, 14, 0.72, 5, 14, 100.00
IDFCFIRSTB, NC, 28-Sep-2020, 10019.36, 10050.00, 10050.00, 10015.00, 10016.00, 10016.00, 10018.55, 11, 1.10, 5, 11, 100.00
IDFNIFTYET, EQ, 28-Sep-2020, 113.10, 117.00, 118.49, 117.00, 118.49, 118.49, 117.75, 2, 0.00, 2, 1, 50.00
IEX, EQ, 28-Sep-2020, 190.20, 191.60, 204.90, 190.55, 200.95, 199.80, 198.08, 1845449, 3655.42, 25483, 672772, 36.46
IFBAGRO, EQ, 28-Sep-2020, 327.45, 335.00, 335.00, 325.00, 325.50, 326.90, 327.88, 4287, 14.06, 252, 1498, 34.94
IFBIND, EQ, 28-Sep-2020, 616.55, 624.00, 638.00, 605.50, 618.00, 619.50, 620.49, 166242, 1031.52, 7533, 39469, 23.74
IFCI, EQ, 28-Sep-2020, 6.00, 6.05, 6.20, 6.00, 6.15, 6.15, 6.13, 936535, 57.39, 70137, 500689, 53.46
IFCI, NH, 28-Sep-2020, 1084.00, 1080.00, 1086.00, 1077.00, 1080.00, 1077.17, 1082.68, 1182, 12.80, 32, 900, 76.14
IFCI, NL, 28-Sep-2020, 1058.99, 1059.00, 1059.00, 1059.00, 1059.00, 1059.00, 1059.00, 10, 0.11, 1, 10, 100.00
IFGLEXPOR, EQ, 28-Sep-2020, 152.40, 154.05, 159.75, 154.00, 157.00, 157.10, 156.73, 2239, 3.51, 111, 1635, 73.02
IGARASHI, EQ, 28-Sep-2020, 277.10, 279.90, 289.80, 277.30, 285.70, 286.55, 283.70, 37055, 105.12, 1537, 14878, 40.15
IGL, EQ, 28-Sep-2020, 403.25, 406.45, 409.50, 398.20, 402.75, 403.85, 404.62, 2868478, 11606.43, 48374, 844292, 29.43
IGPL, EQ, 28-Sep-2020, 288.25, 297.95, 317.05, 293.00, 317.05, 317.05, 314.52, 241625, 759.96, 4377, 139464, 57.72
IIFCL, N2, 28-Sep-2020, 1374.00, 1361.00, 1379.50, 1361.00, 1375.00, 1375.00, 1374.21, 12, 0.16, 4, 12, 100.00
IIFCL, N4, 28-Sep-2020, 1467.30, 1441.10, 1444.89, 1441.10, 1444.88, 1444.88, 1444.54, 11, 0.16, 3, 11, 100.00
IIFL, EQ, 28-Sep-2020, 79.60, 80.20, 81.70, 79.65, 80.70, 80.70, 80.78, 364273, 294.25, 3237, 131453, 36.09
IIFL, N4, 28-Sep-2020, 1024.00, 1030.95, 1031.00, 1023.10, 1030.00, 1029.89, 1028.85, 279, 2.87, 10, 179, 64.16
IIFL, N5, 28-Sep-2020, 1082.60, 1060.00, 1060.00, 1060.00, 1060.00, 1060.00, 1060.00, 10, 0.11, 1, 10, 100.00
IIFL, N6, 28-Sep-2020, 998.11, 1000.00, 1000.00, 999.00, 1000.00, 1000.00, 999.75, 461, 4.61, 7, 461, 100.00
IIFL, N8, 28-Sep-2020, 1109.75, 1104.10, 1110.45, 1100.00, 1110.45, 1110.37, 1108.60, 925, 10.25, 19, 875, 94.59
IIFL, N9, 28-Sep-2020, 1002.00, 1001.00, 1002.00, 1000.00, 1002.00, 1002.00, 1000.85, 380, 3.80, 12, 375, 98.68
IIFLSEC, EQ, 28-Sep-2020, 38.30, 38.65, 39.50, 37.80, 38.00, 37.95, 38.38, 531866, 204.10, 1542, 401634, 75.51
IIFLWAM, EQ, 28-Sep-2020, 968.55, 973.30, 998.85, 970.40, 984.00, 977.45, 980.60, 25729, 252.30, 2665, 16526, 64.23
IMAGICAA, EQ, 28-Sep-2020, 3.85, 4.00, 4.00, 3.85, 4.00, 3.95, 3.93, 63994, 2.51, 158, 45217, 70.66
IMFA, EQ, 28-Sep-2020, 228.25, 230.00, 236.85, 228.90, 232.00, 233.05, 233.81, 6465, 15.12, 648, 3357, 51.93
IMPAL, EQ, 28-Sep-2020, 544.05, 545.25, 555.00, 545.00, 555.00, 555.00, 551.50, 531, 2.93, 82, 424, 79.85
INDBANK, EQ, 28-Sep-2020, 9.90, 10.35, 10.35, 9.80, 10.25, 10.25, 10.20, 46599, 4.75, 182, 33328, 71.52
INDHOTEL, EQ, 28-Sep-2020, 91.65, 93.70, 97.05, 92.90, 95.85, 96.30, 95.67, 2023538, 1935.95, 16613, 714388, 35.30
INDIACEM, EQ, 28-Sep-2020, 116.90, 116.60, 119.75, 115.80, 116.15, 116.40, 117.22, 1134155, 1329.47, 10001, 442029, 38.97
INDIAGLYCO, EQ, 28-Sep-2020, 276.80, 279.45, 283.90, 277.00, 279.45, 279.40, 280.55, 83143, 233.26, 2595, 31670, 38.09
INDIAMART, EQ, 28-Sep-2020, 5253.95, 5379.00, 5487.50, 5275.00, 5340.00, 5330.45, 5384.85, 181264, 9760.80, 45885, 71344, 39.36
INDIANB, EQ, 28-Sep-2020, 55.10, 55.55, 57.95, 55.55, 57.65, 57.60, 57.18, 752897, 430.54, 5277, 279666, 37.15
INDIANCARD, EQ, 28-Sep-2020, 96.05, 98.50, 98.50, 95.15, 96.00, 96.00, 95.50, 1500, 1.43, 39, 1142, 76.13
INDIANHUME, EQ, 28-Sep-2020, 167.15, 169.70, 176.00, 168.20, 172.80, 172.20, 172.54, 27119, 46.79, 896, 12295, 45.34
INDIGO, EQ, 28-Sep-2020, 1241.70, 1255.55, 1284.00, 1241.00, 1270.90, 1275.40, 1269.53, 1211785, 15384.01, 31210, 291023, 24.02
INDIGRID, IV, 28-Sep-2020, 104.64, 107.80, 107.80, 105.06, 105.69, 105.83, 105.97, 347004, 367.72, 143, 302778, 87.25
INDLMETER, EQ, 28-Sep-2020, 14.85, 15.55, 15.55, 14.25, 14.50, 14.50, 14.70, 733, 0.11, 10, 575, 78.44
INDNIPPON, EQ, 28-Sep-2020, 342.85, 352.85, 360.00, 340.65, 351.00, 351.70, 353.10, 28182, 99.51, 1237, 9924, 35.21
INDOCO, EQ, 28-Sep-2020, 261.70, 280.00, 284.00, 263.00, 264.65, 265.15, 271.97, 875514, 2381.14, 26327, 475534, 54.31
INDORAMA, EQ, 28-Sep-2020, 23.10, 24.00, 24.25, 23.50, 24.25, 24.25, 24.24, 15509, 3.76, 71, 14907, 96.12
INDOSTAR, EQ, 28-Sep-2020, 277.00, 278.40, 282.15, 276.70, 278.90, 279.80, 279.15, 26226, 73.21, 943, 15204, 57.97
INDOTECH, EQ, 28-Sep-2020, 96.95, 99.00, 99.00, 94.10, 95.00, 95.00, 96.16, 13819, 13.29, 759, 4289, 31.04
INDOTHAI, EQ, 28-Sep-2020, 16.25, 16.85, 16.85, 15.45, 15.60, 15.65, 15.73, 6518, 1.03, 67, 4874, 74.78
INDOWIND, EQ, 28-Sep-2020, 2.80, 2.80, 2.90, 2.70, 2.80, 2.75, 2.75, 50706, 1.40, 149, 37140, 73.25
INDRAMEDCO, EQ, 28-Sep-2020, 52.40, 52.70, 52.70, 51.00, 51.10, 51.25, 51.54, 207933, 107.18, 2236, 104787, 50.39
INDSWFTLAB, EQ, 28-Sep-2020, 45.05, 47.00, 47.30, 46.60, 47.30, 47.30, 47.24, 56425, 26.66, 217, 50126, 88.84
INDTERRAIN, EQ, 28-Sep-2020, 29.95, 30.90, 30.90, 29.90, 30.50, 30.30, 30.28, 121026, 36.65, 1492, 81979, 67.74
INDUSINDBK, EQ, 28-Sep-2020, 514.85, 522.90, 563.30, 516.15, 556.00, 555.10, 545.80, 24397490, 133162.25, 287462, 1757979, 7.21
INEOSSTYRO, EQ, 28-Sep-2020, 503.70, 505.40, 512.95, 502.05, 509.80, 509.75, 509.03, 5010, 25.50, 339, 2848, 56.85
INFIBEAM, EQ, 28-Sep-2020, 73.20, 73.50, 75.00, 72.95, 74.90, 74.65, 74.45, 292997, 218.13, 3023, 175964, 60.06
INFOBEAN, EQ, 28-Sep-2020, 154.80, 160.80, 162.50, 160.00, 162.50, 162.50, 162.01, 44980, 72.87, 630, 33851, 75.26
INFRABEES, EQ, 28-Sep-2020, 317.41, 320.00, 329.88, 315.00, 321.60, 321.60, 322.00, 327, 1.05, 28, 308, 94.19
INFRATEL, EQ, 28-Sep-2020, 182.80, 183.50, 187.50, 181.40, 185.80, 185.90, 185.50, 8761218, 16252.34, 78079, 1882495, 21.49
INFY, EQ, 28-Sep-2020, 1011.45, 1014.80, 1016.15, 998.50, 1010.90, 1010.40, 1004.87, 8554583, 85962.35, 165917, 3569074, 41.72
INGERRAND, EQ, 28-Sep-2020, 591.45, 599.00, 608.75, 592.00, 598.00, 600.10, 601.62, 17112, 102.95, 1998, 8026, 46.90
INNOVATIVE, SM, 28-Sep-2020, 6.30, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 3000, 0.20, 1, 3000, 100.00
INOXLEISUR, EQ, 28-Sep-2020, 254.65, 272.00, 275.00, 266.60, 269.50, 270.15, 270.57, 1808647, 4893.62, 32869, 473323, 26.17
INOXWIND, EQ, 28-Sep-2020, 38.65, 38.70, 40.80, 38.70, 39.35, 39.40, 40.04, 191529, 76.68, 1927, 36859, 19.24
INSECTICID, EQ, 28-Sep-2020, 490.00, 494.00, 499.00, 488.30, 489.90, 491.45, 493.71, 39804, 196.52, 4041, 12719, 31.95
INSPIRISYS, EQ, 28-Sep-2020, 29.35, 29.00, 30.70, 29.00, 30.30, 30.30, 29.84, 6410, 1.91, 47, 2957, 46.13
INTELLECT, EQ, 28-Sep-2020, 205.20, 209.70, 210.00, 204.50, 206.50, 205.70, 207.08, 103916, 215.19, 2058, 69956, 67.32
INTENTECH, EQ, 28-Sep-2020, 29.40, 30.55, 30.85, 30.00, 30.85, 30.85, 30.74, 5284, 1.62, 51, 4525, 85.64
INVENTURE, EQ, 28-Sep-2020, 17.00, 17.45, 17.45, 17.00, 17.05, 17.00, 17.12, 29920, 5.12, 180, 8098, 27.07
IOB, EQ, 28-Sep-2020, 9.40, 9.50, 9.70, 9.45, 9.60, 9.55, 9.58, 1476495, 141.50, 2544, 832667, 56.39
IOC, EQ, 28-Sep-2020, 74.10, 75.00, 76.60, 74.30, 75.85, 75.65, 75.65, 16096156, 12176.34, 41028, 3504176, 21.77
IOLCP, EQ, 28-Sep-2020, 746.90, 755.00, 766.95, 753.00, 758.00, 757.65, 759.14, 472376, 3586.01, 12807, 148852, 31.51
IPCALAB, EQ, 28-Sep-2020, 2067.25, 2101.90, 2110.00, 2070.00, 2075.00, 2078.25, 2087.94, 115283, 2407.04, 14411, 56298, 48.83
IRB, EQ, 28-Sep-2020, 108.45, 110.90, 114.75, 110.70, 114.00, 113.95, 113.83, 907481, 1033.01, 6905, 526108, 57.97
IRBINVIT, IV, 28-Sep-2020, 33.70, 34.35, 34.59, 33.30, 33.50, 33.78, 33.88, 255000, 86.41, 86, 197500, 77.45
IRCON, EQ, 28-Sep-2020, 78.95, 80.50, 80.80, 79.50, 80.20, 79.90, 80.18, 936452, 750.81, 6016, 330879, 35.33
IRCTC, EQ, 28-Sep-2020, 1352.05, 1360.00, 1372.50, 1355.00, 1364.80, 1367.05, 1364.84, 236418, 3226.73, 12898, 85648, 36.23
IREDA, N6, 28-Sep-2020, 1460.00, 1450.00, 1499.00, 1450.00, 1450.00, 1450.00, 1450.68, 72, 1.04, 3, 71, 98.61
IRFC, N1, 28-Sep-2020, 1131.76, 1132.00, 1132.00, 1132.00, 1132.00, 1132.00, 1132.00, 660, 7.47, 9, 660, 100.00
IRFC, N2, 28-Sep-2020, 1265.00, 1268.00, 1268.00, 1268.00, 1268.00, 1268.00, 1268.00, 40, 0.51, 1, 40, 100.00
IRFC, N3, 28-Sep-2020, 1115.00, 1118.90, 1118.90, 1118.90, 1118.90, 1118.90, 1118.90, 5, 0.06, 1, 5, 100.00
IRFC, N7, 28-Sep-2020, 1250.00, 1201.00, 1249.00, 1200.00, 1200.00, 1200.82, 1212.07, 543, 6.58, 10, 398, 73.30
IRFC, NA, 28-Sep-2020, 1324.99, 1320.00, 1320.00, 1320.00, 1320.00, 1320.00, 1320.00, 34, 0.45, 2, 34, 100.00
IRFC, ND, 28-Sep-2020, 1160.00, 1165.00, 1165.00, 1165.00, 1165.00, 1165.00, 1165.00, 50, 0.58, 4, 50, 100.00
IRFC, NE, 28-Sep-2020, 1323.00, 1330.00, 1330.00, 1323.50, 1323.50, 1323.50, 1323.87, 70, 0.93, 6, 70, 100.00
IRFC, NJ, 28-Sep-2020, 1281.24, 1281.24, 1285.00, 1281.00, 1281.25, 1283.49, 1282.72, 1490, 19.11, 12, 1120, 75.17
IRFC, NK, 28-Sep-2020, 1351.80, 1347.00, 1350.00, 1346.00, 1346.00, 1346.00, 1349.95, 203, 2.74, 4, 203, 100.00
IRFC, NN, 28-Sep-2020, 1165.10, 1165.00, 1209.99, 1165.00, 1209.99, 1209.99, 1204.08, 55, 0.66, 3, 55, 100.00
IRFC, NO, 28-Sep-2020, 1307.99, 1299.05, 1306.75, 1299.00, 1306.75, 1303.37, 1301.62, 2050, 26.68, 57, 1000, 48.78
IRISDOREME, SM, 28-Sep-2020, 119.00, 119.00, 119.00, 119.00, 119.00, 119.00, 119.00, 4800, 5.71, 1, 4800, 100.00
ISEC, EQ, 28-Sep-2020, 457.00, 457.00, 478.00, 453.00, 473.60, 470.55, 463.14, 327837, 1518.36, 16152, 155320, 47.38
ISFT, EQ, 28-Sep-2020, 78.15, 78.50, 79.90, 76.15, 79.90, 79.50, 79.46, 3215, 2.55, 54, 2976, 92.57
ITC, EQ, 28-Sep-2020, 170.75, 171.00, 174.80, 170.50, 173.65, 173.30, 173.26, 23194739, 40187.45, 127479, 9639194, 41.56
ITDC, EQ, 28-Sep-2020, 228.40, 230.00, 237.80, 227.30, 230.00, 230.15, 231.70, 75841, 175.72, 2330, 35131, 46.32
ITDCEM, EQ, 28-Sep-2020, 49.35, 51.40, 52.10, 50.35, 51.20, 51.35, 51.28, 692991, 355.35, 4730, 294633, 42.52
ITI, EQ, 28-Sep-2020, 120.80, 122.25, 132.55, 121.75, 128.55, 129.20, 128.80, 2306523, 2970.87, 18441, 287554, 12.47
IVP, EQ, 28-Sep-2020, 42.50, 43.35, 44.60, 41.15, 44.60, 44.60, 44.44, 1723, 0.77, 19, 1704, 98.90
IVZINGOLD, EQ, 28-Sep-2020, 4563.65, 4599.00, 4599.00, 4509.00, 4509.00, 4514.55, 4512.80, 163, 7.36, 20, 162, 99.39
IVZINNIFTY, EQ, 28-Sep-2020, 1169.87, 1192.15, 1217.75, 1192.15, 1217.75, 1217.75, 1205.31, 56, 0.67, 7, 4, 7.14
IZMO, EQ, 28-Sep-2020, 32.50, 33.85, 34.10, 31.90, 34.10, 34.10, 33.40, 10275, 3.43, 132, 9246, 89.99
J&KBANK, EQ, 28-Sep-2020, 14.75, 14.95, 15.25, 14.85, 14.95, 14.95, 15.02, 1757068, 263.94, 2362, 1386412, 78.90
JAGRAN, EQ, 28-Sep-2020, 37.25, 37.25, 37.40, 36.70, 37.05, 37.10, 37.20, 435215, 161.90, 1463, 365408, 83.96
JAGSNPHARM, EQ, 28-Sep-2020, 37.75, 38.30, 38.85, 38.15, 38.35, 38.40, 38.50, 32647, 12.57, 244, 15403, 47.18
JAIBALAJI, EQ, 28-Sep-2020, 17.30, 17.80, 17.80, 16.45, 16.70, 16.75, 16.78, 12610, 2.12, 83, 7660, 60.75
JAICORPLTD, EQ, 28-Sep-2020, 81.50, 82.15, 83.80, 82.15, 83.40, 83.20, 82.87, 577895, 478.89, 4717, 141818, 24.54
JAKHARIA, SM, 28-Sep-2020, 153.95, 158.50, 180.00, 158.50, 159.95, 159.95, 168.45, 24000, 40.43, 4, 13600, 56.67
JAMNAAUTO, EQ, 28-Sep-2020, 44.95, 45.25, 46.70, 44.70, 44.90, 44.85, 45.49, 1530116, 696.00, 6017, 837115, 54.71
JASH, EQ, 28-Sep-2020, 180.70, 184.30, 186.65, 178.25, 182.00, 179.55, 180.36, 7798, 14.06, 147, 5817, 74.60
JAYAGROGN, EQ, 28-Sep-2020, 92.75, 95.50, 97.35, 92.05, 96.90, 95.05, 95.41, 6193, 5.91, 397, 2549, 41.16
JAYBARMARU, EQ, 28-Sep-2020, 206.00, 207.00, 211.80, 204.50, 208.20, 208.80, 208.31, 19490, 40.60, 779, 6731, 34.54
JAYSREETEA, EQ, 28-Sep-2020, 58.00, 61.00, 61.50, 59.00, 60.50, 60.50, 60.41, 104773, 63.29, 1334, 33709, 32.17
JBCHEPHARM, EQ, 28-Sep-2020, 957.75, 977.00, 1026.95, 957.95, 1022.00, 1018.00, 993.91, 600625, 5969.68, 25036, 327496, 54.53
JBFIND, EQ, 28-Sep-2020, 7.90, 8.05, 8.20, 7.60, 7.95, 7.95, 7.98, 46348, 3.70, 182, 30297, 65.37
JBMA, EQ, 28-Sep-2020, 216.80, 223.00, 258.00, 221.15, 241.40, 243.35, 238.21, 123171, 293.40, 4565, 53001, 43.03
JCHAC, EQ, 28-Sep-2020, 2213.80, 2216.00, 2298.85, 2200.00, 2219.90, 2214.30, 2252.24, 7304, 164.50, 1442, 2951, 40.40
JETKNIT, SM, 28-Sep-2020, 20.90, 20.95, 20.95, 20.95, 20.95, 20.95, 20.95, 22500, 4.71, 1, 22500, 100.00
JINDALPHOT, EQ, 28-Sep-2020, 12.55, 12.55, 13.45, 12.55, 13.00, 13.05, 12.96, 3385, 0.44, 51, 1930, 57.02
JINDALPOLY, EQ, 28-Sep-2020, 443.10, 451.95, 461.80, 447.15, 456.00, 456.60, 456.28, 47485, 216.67, 2445, 30636, 64.52
JINDALSAW, EQ, 28-Sep-2020, 63.20, 64.00, 65.45, 63.45, 64.30, 64.45, 64.58, 614324, 396.72, 4178, 259988, 42.32
JINDALSTEL, EQ, 28-Sep-2020, 175.85, 176.05, 187.25, 175.85, 184.30, 183.85, 183.39, 13945025, 25573.70, 93233, 1725892, 12.38
JINDRILL, EQ, 28-Sep-2020, 69.20, 71.90, 72.65, 68.60, 72.65, 72.65, 72.11, 16080, 11.59, 273, 13634, 84.79
JINDWORLD, EQ, 28-Sep-2020, 47.85, 49.90, 49.90, 47.60, 48.90, 48.50, 48.53, 11646, 5.65, 133, 3591, 30.83
JISLDVREQS, EQ, 28-Sep-2020, 10.75, 11.20, 11.25, 10.80, 11.25, 11.25, 11.24, 28161, 3.17, 103, 21218, 75.35
JISLJALEQS, EQ, 28-Sep-2020, 13.80, 14.15, 14.45, 14.10, 14.45, 14.45, 14.37, 782503, 112.47, 929, 498994, 63.77
JIYAECO, EQ, 28-Sep-2020, 8.75, 9.00, 9.15, 8.40, 8.55, 8.75, 8.85, 88681, 7.85, 421, 49194, 55.47
JKCEMENT, EQ, 28-Sep-2020, 1500.10, 1520.00, 1550.75, 1502.25, 1525.00, 1534.65, 1529.30, 26124, 399.51, 2373, 11347, 43.44
JKIL, EQ, 28-Sep-2020, 104.00, 105.00, 106.25, 102.65, 105.10, 105.25, 104.93, 84053, 88.20, 1382, 58822, 69.98
